Source,Target,Type,Id,Label,timeset,Weight
ENSG00000087903,ENSG00000131400,Directed,39692,,,1
ENSG00000087903,ENSG00000226137,Directed,39693,,,1
ENSG00000087903,ENSG00000004838,Directed,39694,,,1
ENSG00000087903,ENSG00000064651,Directed,39695,,,1
ENSG00000087903,ENSG00000101421,Directed,39696,,,1
ENSG00000087903,ENSG00000164649,Directed,39697,,,1
ENSG00000087903,ENSG00000148225,Directed,39698,,,1
ENSG00000087903,ENSG00000116857,Directed,39699,,,1
ENSG00000087903,ENSG00000278922,Directed,39700,,,1
ENSG00000087903,ENSG00000104738,Directed,39701,,,1
ENSG00000087903,ENSG00000221990,Directed,39702,,,1
ENSG00000087903,ENSG00000164989,Directed,39703,,,1
ENSG00000087903,ENSG00000167775,Directed,39704,,,1
ENSG00000087903,ENSG00000111252,Directed,39705,,,1
ENSG00000087903,ENSG00000171962,Directed,39706,,,1
ENSG00000087903,ENSG00000151117,Directed,39707,,,1
ENSG00000087903,ENSG00000186638,Directed,39708,,,1
ENSG00000087903,ENSG00000162613,Directed,39709,,,1
ENSG00000087903,ENSG00000167996,Directed,39710,,,1
ENSG00000087903,ENSG00000206417,Directed,39711,,,1
ENSG00000087903,ENSG00000104047,Directed,39712,,,1
ENSG00000087903,ENSG00000228109,Directed,39713,,,1
ENSG00000087903,ENSG00000118965,Directed,39714,,,1
ENSG00000087903,ENSG00000158023,Directed,39715,,,1
ENSG00000087903,ENSG00000131116,Directed,39716,,,1
ENSG00000087903,ENSG00000065308,Directed,39717,,,1
ENSG00000087903,ENSG00000177599,Directed,39718,,,1
ENSG00000087903,ENSG00000257698,Directed,39719,,,1
ENSG00000087903,ENSG00000100418,Directed,39720,,,1
ENSG00000087903,ENSG00000204104,Directed,39721,,,1
ENSG00000087903,ENSG00000105072,Directed,39722,,,1
ENSG00000087903,ENSG00000185608,Directed,39723,,,1
ENSG00000087903,ENSG00000124171,Directed,39724,,,1
ENSG00000087903,ENSG00000118690,Directed,39725,,,1
ENSG00000087903,ENSG00000168502,Directed,39726,,,1
ENSG00000087903,ENSG00000267470,Directed,39727,,,1
ENSG00000087903,ENSG00000174628,Directed,39728,,,1
ENSG00000087903,ENSG00000153179,Directed,39729,,,1
ENSG00000087903,ENSG00000263155,Directed,39730,,,1
ENSG00000087903,ENSG00000119661,Directed,39731,,,1
ENSG00000087903,ENSG00000187630,Directed,39732,,,1
ENSG00000087903,ENSG00000149292,Directed,39733,,,1
ENSG00000087903,ENSG00000057294,Directed,39734,,,1
ENSG00000087903,ENSG00000248008,Directed,39735,,,1
ENSG00000087903,ENSG00000235194,Directed,39736,,,1
ENSG00000087903,ENSG00000096093,Directed,39737,,,1
ENSG00000087903,ENSG00000178665,Directed,39738,,,1
ENSG00000087903,ENSG00000153936,Directed,39739,,,1
ENSG00000087903,ENSG00000107731,Directed,39740,,,1
ENSG00000087903,ENSG00000103351,Directed,39741,,,1
ENSG00000087903,ENSG00000250889,Directed,39742,,,1
ENSG00000087903,ENSG00000128805,Directed,39743,,,1
ENSG00000087903,ENSG00000131669,Directed,39744,,,1
ENSG00000087903,ENSG00000224281,Directed,39745,,,1
ENSG00000087903,ENSG00000137642,Directed,39746,,,1
ENSG00000087903,ENSG00000138175,Directed,39747,,,1
ENSG00000087903,ENSG00000276043,Directed,39748,,,1
ENSG00000087903,ENSG00000181004,Directed,39749,,,1
ENSG00000087903,ENSG00000171451,Directed,39750,,,1
ENSG00000087903,ENSG00000108829,Directed,39751,,,1
ENSG00000087903,ENSG00000162980,Directed,39752,,,1
ENSG00000087903,ENSG00000168763,Directed,39753,,,1
ENSG00000087903,ENSG00000088992,Directed,39754,,,1
ENSG00000087903,ENSG00000119508,Directed,39755,,,1
ENSG00000087903,ENSG00000100211,Directed,39756,,,1
ENSG00000087903,ENSG00000138036,Directed,39757,,,1
ENSG00000087903,ENSG00000153832,Directed,39758,,,1
ENSG00000087903,ENSG00000163596,Directed,39759,,,1
ENSG00000087903,ENSG00000165115,Directed,39760,,,1
ENSG00000087903,ENSG00000213619,Directed,39761,,,1
ENSG00000087903,ENSG00000228436,Directed,39762,,,1
ENSG00000087903,ENSG00000110583,Directed,39763,,,1
ENSG00000087903,ENSG00000162367,Directed,39764,,,1
ENSG00000087903,ENSG00000161513,Directed,39765,,,1
ENSG00000087903,ENSG00000227252,Directed,39766,,,1
ENSG00000124092,ENSG00000259541,Directed,39767,,,1
ENSG00000124092,ENSG00000279411,Directed,39768,,,1
ENSG00000124092,ENSG00000009709,Directed,39769,,,1
ENSG00000124092,ENSG00000218052,Directed,39770,,,1
ENSG00000124092,ENSG00000176601,Directed,39771,,,1
ENSG00000124092,ENSG00000177380,Directed,39772,,,1
ENSG00000124092,ENSG00000237907,Directed,39773,,,1
ENSG00000124092,ENSG00000259841,Directed,39774,,,1
ENSG00000124092,ENSG00000250846,Directed,39775,,,1
ENSG00000124092,ENSG00000275395,Directed,39776,,,1
ENSG00000124092,ENSG00000176231,Directed,39777,,,1
ENSG00000124092,ENSG00000095596,Directed,39778,,,1
ENSG00000124092,ENSG00000253266,Directed,39779,,,1
ENSG00000124092,ENSG00000136267,Directed,39780,,,1
ENSG00000124092,ENSG00000145362,Directed,39781,,,1
ENSG00000124092,ENSG00000166961,Directed,39782,,,1
ENSG00000124092,ENSG00000013297,Directed,39783,,,1
ENSG00000124092,ENSG00000115163,Directed,39784,,,1
ENSG00000124092,ENSG00000256463,Directed,39785,,,1
ENSG00000124092,ENSG00000115306,Directed,39786,,,1
ENSG00000124092,ENSG00000261711,Directed,39787,,,1
ENSG00000124092,ENSG00000245954,Directed,39788,,,1
ENSG00000124092,ENSG00000112139,Directed,39789,,,1
ENSG00000124092,ENSG00000228262,Directed,39790,,,1
ENSG00000124092,ENSG00000164627,Directed,39791,,,1
ENSG00000124092,ENSG00000109684,Directed,39792,,,1
ENSG00000124092,ENSG00000224569,Directed,39793,,,1
ENSG00000124092,ENSG00000111218,Directed,39794,,,1
ENSG00000124092,ENSG00000224695,Directed,39795,,,1
ENSG00000124092,ENSG00000248320,Directed,39796,,,1
ENSG00000124092,ENSG00000234003,Directed,39797,,,1
ENSG00000124092,ENSG00000100665,Directed,39798,,,1
ENSG00000124092,ENSG00000113578,Directed,39799,,,1
ENSG00000124092,ENSG00000182365,Directed,39800,,,1
ENSG00000124092,ENSG00000234200,Directed,39801,,,1
ENSG00000124092,ENSG00000279419,Directed,39802,,,1
ENSG00000124092,ENSG00000187498,Directed,39803,,,1
ENSG00000124092,ENSG00000146166,Directed,39804,,,1
ENSG00000124092,ENSG00000259058,Directed,39805,,,1
ENSG00000124092,ENSG00000178248,Directed,39806,,,1
ENSG00000124092,ENSG00000179240,Directed,39807,,,1
ENSG00000124092,ENSG00000117322,Directed,39808,,,1
ENSG00000124092,ENSG00000271477,Directed,39809,,,1
ENSG00000124092,ENSG00000197462,Directed,39810,,,1
ENSG00000124092,ENSG00000276399,Directed,39811,,,1
ENSG00000124092,ENSG00000235785,Directed,39812,,,1
ENSG00000124092,ENSG00000088320,Directed,39813,,,1
ENSG00000124092,ENSG00000248663,Directed,39814,,,1
ENSG00000124092,ENSG00000248846,Directed,39815,,,1
ENSG00000124092,ENSG00000101951,Directed,39816,,,1
ENSG00000124092,ENSG00000198054,Directed,39817,,,1
ENSG00000124092,ENSG00000161031,Directed,39818,,,1
ENSG00000124092,ENSG00000248704,Directed,39819,,,1
ENSG00000124092,ENSG00000197322,Directed,39820,,,1
ENSG00000124092,ENSG00000111057,Directed,39821,,,1
ENSG00000124092,ENSG00000205978,Directed,39822,,,1
ENSG00000124092,ENSG00000279910,Directed,39823,,,1
ENSG00000124092,ENSG00000182771,Directed,39824,,,1
ENSG00000124092,ENSG00000155816,Directed,39825,,,1
ENSG00000124092,ENSG00000255123,Directed,39826,,,1
ENSG00000124092,ENSG00000204442,Directed,39827,,,1
ENSG00000124092,ENSG00000186867,Directed,39828,,,1
ENSG00000124092,ENSG00000143333,Directed,39829,,,1
ENSG00000124092,ENSG00000231516,Directed,39830,,,1
ENSG00000124092,ENSG00000205334,Directed,39831,,,1
ENSG00000124092,ENSG00000113262,Directed,39832,,,1
ENSG00000124092,ENSG00000146530,Directed,39833,,,1
ENSG00000124092,ENSG00000170153,Directed,39834,,,1
ENSG00000124092,ENSG00000233134,Directed,39835,,,1
ENSG00000124092,ENSG00000253279,Directed,39836,,,1
ENSG00000124092,ENSG00000224936,Directed,39837,,,1
ENSG00000124092,ENSG00000130054,Directed,39838,,,1
ENSG00000124092,ENSG00000189433,Directed,39839,,,1
ENSG00000124092,ENSG00000234962,Directed,39840,,,1
ENSG00000124092,ENSG00000235901,Directed,39841,,,1
ENSG00000124092,ENSG00000072657,Directed,39842,,,1
ENSG00000124092,ENSG00000162631,Directed,39843,,,1
ENSG00000124092,ENSG00000164330,Directed,39844,,,1
ENSG00000124092,ENSG00000227308,Directed,39845,,,1
ENSG00000124092,ENSG00000257048,Directed,39846,,,1
ENSG00000124092,ENSG00000223751,Directed,39847,,,1
ENSG00000124092,ENSG00000145888,Directed,39848,,,1
ENSG00000124092,ENSG00000259814,Directed,39849,,,1
ENSG00000124092,ENSG00000259009,Directed,39850,,,1
ENSG00000124092,ENSG00000233304,Directed,39851,,,1
ENSG00000124092,ENSG00000186458,Directed,39852,,,1
ENSG00000124092,ENSG00000234660,Directed,39853,,,1
ENSG00000124092,ENSG00000112499,Directed,39854,,,1
ENSG00000124092,ENSG00000221845,Directed,39855,,,1
ENSG00000124092,ENSG00000175229,Directed,39856,,,1
ENSG00000124092,ENSG00000235054,Directed,39857,,,1
ENSG00000124092,ENSG00000232409,Directed,39858,,,1
ENSG00000124092,ENSG00000096088,Directed,39859,,,1
ENSG00000124092,ENSG00000257129,Directed,39860,,,1
ENSG00000124092,ENSG00000263443,Directed,39861,,,1
ENSG00000124092,ENSG00000237257,Directed,39862,,,1
ENSG00000124092,ENSG00000203859,Directed,39863,,,1
ENSG00000124092,ENSG00000249722,Directed,39864,,,1
ENSG00000124092,ENSG00000134201,Directed,39865,,,1
ENSG00000124092,ENSG00000149651,Directed,39866,,,1
ENSG00000124092,ENSG00000266433,Directed,39867,,,1
ENSG00000124092,ENSG00000253784,Directed,39868,,,1
ENSG00000124092,ENSG00000178498,Directed,39869,,,1
ENSG00000124092,ENSG00000168903,Directed,39870,,,1
ENSG00000124092,ENSG00000074276,Directed,39871,,,1
ENSG00000124092,ENSG00000264790,Directed,39872,,,1
ENSG00000124092,ENSG00000236301,Directed,39873,,,1
ENSG00000124092,ENSG00000084628,Directed,39874,,,1
ENSG00000124092,ENSG00000186526,Directed,39875,,,1
ENSG00000124092,ENSG00000183389,Directed,39876,,,1
ENSG00000124092,ENSG00000267389,Directed,39877,,,1
ENSG00000124092,ENSG00000103375,Directed,39878,,,1
ENSG00000124092,ENSG00000240309,Directed,39879,,,1
ENSG00000124092,ENSG00000266256,Directed,39880,,,1
ENSG00000124092,ENSG00000280809,Directed,39881,,,1
ENSG00000124092,ENSG00000103832,Directed,39882,,,1
ENSG00000124092,ENSG00000181215,Directed,39883,,,1
ENSG00000124092,ENSG00000101746,Directed,39884,,,1
ENSG00000124092,ENSG00000050327,Directed,39885,,,1
ENSG00000124092,ENSG00000237500,Directed,39886,,,1
ENSG00000124092,ENSG00000231232,Directed,39887,,,1
ENSG00000124092,ENSG00000230142,Directed,39888,,,1
ENSG00000124092,ENSG00000165164,Directed,39889,,,1
ENSG00000124092,ENSG00000152137,Directed,39890,,,1
ENSG00000124092,ENSG00000165816,Directed,39891,,,1
ENSG00000124092,ENSG00000198678,Directed,39892,,,1
ENSG00000124092,ENSG00000121753,Directed,39893,,,1
ENSG00000124092,ENSG00000261122,Directed,39894,,,1
ENSG00000124092,ENSG00000279905,Directed,39895,,,1
ENSG00000124092,ENSG00000231163,Directed,39896,,,1
ENSG00000124092,ENSG00000089012,Directed,39897,,,1
ENSG00000124092,ENSG00000236590,Directed,39898,,,1
ENSG00000124092,ENSG00000188782,Directed,39899,,,1
ENSG00000124092,ENSG00000163377,Directed,39900,,,1
ENSG00000124092,ENSG00000232977,Directed,39901,,,1
ENSG00000124092,ENSG00000255133,Directed,39902,,,1
ENSG00000124092,ENSG00000084674,Directed,39903,,,1
ENSG00000124092,ENSG00000246640,Directed,39904,,,1
ENSG00000124092,ENSG00000228272,Directed,39905,,,1
ENSG00000124092,ENSG00000271848,Directed,39906,,,1
ENSG00000124092,ENSG00000254932,Directed,39907,,,1
ENSG00000124092,ENSG00000177508,Directed,39908,,,1
ENSG00000124092,ENSG00000196115,Directed,39909,,,1
ENSG00000124092,ENSG00000002746,Directed,39910,,,1
ENSG00000124092,ENSG00000182791,Directed,39911,,,1
ENSG00000124092,ENSG00000255093,Directed,39912,,,1
ENSG00000124092,ENSG00000151320,Directed,39913,,,1
ENSG00000124092,ENSG00000173699,Directed,39914,,,1
ENSG00000124092,ENSG00000105613,Directed,39915,,,1
ENSG00000124092,ENSG00000265125,Directed,39916,,,1
ENSG00000124092,ENSG00000215196,Directed,39917,,,1
ENSG00000124092,ENSG00000157985,Directed,39918,,,1
ENSG00000124092,ENSG00000075429,Directed,39919,,,1
ENSG00000124092,ENSG00000204065,Directed,39920,,,1
ENSG00000124092,ENSG00000281880,Directed,39921,,,1
ENSG00000124092,ENSG00000170419,Directed,39922,,,1
ENSG00000124092,ENSG00000243188,Directed,39923,,,1
ENSG00000124092,ENSG00000165084,Directed,39924,,,1
ENSG00000124092,ENSG00000233862,Directed,39925,,,1
ENSG00000124092,ENSG00000211695,Directed,39926,,,1
ENSG00000124092,ENSG00000225718,Directed,39927,,,1
ENSG00000124092,ENSG00000279289,Directed,39928,,,1
ENSG00000124092,ENSG00000234993,Directed,39929,,,1
ENSG00000124092,ENSG00000148344,Directed,39930,,,1
ENSG00000124092,ENSG00000261227,Directed,39931,,,1
ENSG00000124092,ENSG00000165521,Directed,39932,,,1
ENSG00000124092,ENSG00000167749,Directed,39933,,,1
ENSG00000124092,ENSG00000280435,Directed,39934,,,1
ENSG00000124092,ENSG00000236206,Directed,39935,,,1
ENSG00000124092,ENSG00000155890,Directed,39936,,,1
ENSG00000124092,ENSG00000236232,Directed,39937,,,1
ENSG00000124092,ENSG00000231422,Directed,39938,,,1
ENSG00000124092,ENSG00000249484,Directed,39939,,,1
ENSG00000124092,ENSG00000110169,Directed,39940,,,1
ENSG00000124092,ENSG00000184349,Directed,39941,,,1
ENSG00000124092,ENSG00000258609,Directed,39942,,,1
ENSG00000124092,ENSG00000142619,Directed,39943,,,1
ENSG00000124092,ENSG00000248647,Directed,39944,,,1
ENSG00000124092,ENSG00000107742,Directed,39945,,,1
ENSG00000124092,ENSG00000186795,Directed,39946,,,1
ENSG00000124092,ENSG00000237862,Directed,39947,,,1
ENSG00000124092,ENSG00000162877,Directed,39948,,,1
ENSG00000124092,ENSG00000187533,Directed,39949,,,1
ENSG00000124092,ENSG00000102802,Directed,39950,,,1
ENSG00000124092,ENSG00000270816,Directed,39951,,,1
ENSG00000124092,ENSG00000181837,Directed,39952,,,1
ENSG00000124092,ENSG00000255043,Directed,39953,,,1
ENSG00000124092,ENSG00000122188,Directed,39954,,,1
ENSG00000124092,ENSG00000101292,Directed,39955,,,1
ENSG00000124092,ENSG00000151338,Directed,39956,,,1
ENSG00000124092,ENSG00000157064,Directed,39957,,,1
ENSG00000124092,ENSG00000129455,Directed,39958,,,1
ENSG00000124092,ENSG00000138738,Directed,39959,,,1
ENSG00000124092,ENSG00000197430,Directed,39960,,,1
ENSG00000124092,ENSG00000078898,Directed,39961,,,1
ENSG00000124092,ENSG00000260343,Directed,39962,,,1
ENSG00000124092,ENSG00000163357,Directed,39963,,,1
ENSG00000124092,ENSG00000159248,Directed,39964,,,1
ENSG00000124092,ENSG00000218689,Directed,39965,,,1
ENSG00000124092,ENSG00000145536,Directed,39966,,,1
ENSG00000124092,ENSG00000132932,Directed,39967,,,1
ENSG00000124092,ENSG00000133019,Directed,39968,,,1
ENSG00000124092,ENSG00000198400,Directed,39969,,,1
ENSG00000124092,ENSG00000214980,Directed,39970,,,1
ENSG00000124092,ENSG00000280318,Directed,39971,,,1
ENSG00000124092,ENSG00000277893,Directed,39972,,,1
ENSG00000124092,ENSG00000157330,Directed,39973,,,1
ENSG00000124092,ENSG00000251177,Directed,39974,,,1
ENSG00000124092,ENSG00000249698,Directed,39975,,,1
ENSG00000124092,ENSG00000164398,Directed,39976,,,1
ENSG00000124092,ENSG00000063127,Directed,39977,,,1
ENSG00000124092,ENSG00000183072,Directed,39978,,,1
ENSG00000124092,ENSG00000254486,Directed,39979,,,1
ENSG00000124092,ENSG00000233213,Directed,39980,,,1
ENSG00000124092,ENSG00000188643,Directed,39981,,,1
ENSG00000124092,ENSG00000236961,Directed,39982,,,1
ENSG00000124092,ENSG00000184838,Directed,39983,,,1
ENSG00000124092,ENSG00000204398,Directed,39984,,,1
ENSG00000124092,ENSG00000271860,Directed,39985,,,1
ENSG00000124092,ENSG00000106113,Directed,39986,,,1
ENSG00000124092,ENSG00000155087,Directed,39987,,,1
ENSG00000124092,ENSG00000115461,Directed,39988,,,1
ENSG00000124092,ENSG00000234899,Directed,39989,,,1
ENSG00000124092,ENSG00000248150,Directed,39990,,,1
ENSG00000124092,ENSG00000162365,Directed,39991,,,1
ENSG00000124092,ENSG00000280061,Directed,39992,,,1
ENSG00000124092,ENSG00000214513,Directed,39993,,,1
ENSG00000124092,ENSG00000233009,Directed,39994,,,1
ENSG00000124092,ENSG00000215004,Directed,39995,,,1
ENSG00000124092,ENSG00000235005,Directed,39996,,,1
ENSG00000124092,ENSG00000270002,Directed,39997,,,1
ENSG00000124092,ENSG00000223910,Directed,39998,,,1
ENSG00000124092,ENSG00000189238,Directed,39999,,,1
ENSG00000124092,ENSG00000275431,Directed,40000,,,1
ENSG00000124092,ENSG00000249550,Directed,40001,,,1
ENSG00000124092,ENSG00000106302,Directed,40002,,,1
ENSG00000124092,ENSG00000258084,Directed,40003,,,1
ENSG00000124092,ENSG00000278177,Directed,40004,,,1
ENSG00000124092,ENSG00000227038,Directed,40005,,,1
ENSG00000124092,ENSG00000229042,Directed,40006,,,1
ENSG00000124092,ENSG00000132837,Directed,40007,,,1
ENSG00000124092,ENSG00000257060,Directed,40008,,,1
ENSG00000124092,ENSG00000124780,Directed,40009,,,1
ENSG00000124092,ENSG00000116147,Directed,40010,,,1
ENSG00000124092,ENSG00000162951,Directed,40011,,,1
ENSG00000124092,ENSG00000255693,Directed,40012,,,1
ENSG00000124092,ENSG00000101282,Directed,40013,,,1
ENSG00000124092,ENSG00000279096,Directed,40014,,,1
ENSG00000124092,ENSG00000253417,Directed,40015,,,1
ENSG00000124092,ENSG00000166073,Directed,40016,,,1
ENSG00000124092,ENSG00000233427,Directed,40017,,,1
ENSG00000124092,ENSG00000135925,Directed,40018,,,1
ENSG00000124092,ENSG00000117152,Directed,40019,,,1
ENSG00000124092,ENSG00000177103,Directed,40020,,,1
ENSG00000124092,ENSG00000180785,Directed,40021,,,1
ENSG00000124092,ENSG00000258986,Directed,40022,,,1
ENSG00000124092,ENSG00000129682,Directed,40023,,,1
ENSG00000124092,ENSG00000166268,Directed,40024,,,1
ENSG00000124092,ENSG00000170688,Directed,40025,,,1
ENSG00000124092,ENSG00000092096,Directed,40026,,,1
ENSG00000124092,ENSG00000253768,Directed,40027,,,1
ENSG00000124092,ENSG00000132911,Directed,40028,,,1
ENSG00000124092,ENSG00000261517,Directed,40029,,,1
ENSG00000124092,ENSG00000188112,Directed,40030,,,1
ENSG00000124092,ENSG00000279479,Directed,40031,,,1
ENSG00000124092,ENSG00000185149,Directed,40032,,,1
ENSG00000124092,ENSG00000197496,Directed,40033,,,1
ENSG00000124092,ENSG00000143627,Directed,40034,,,1
ENSG00000124092,ENSG00000183715,Directed,40035,,,1
ENSG00000124092,ENSG00000117507,Directed,40036,,,1
ENSG00000124092,ENSG00000275609,Directed,40037,,,1
ENSG00000124092,ENSG00000259234,Directed,40038,,,1
ENSG00000124092,ENSG00000120440,Directed,40039,,,1
ENSG00000124092,ENSG00000169340,Directed,40040,,,1
ENSG00000124092,ENSG00000187244,Directed,40041,,,1
ENSG00000124092,ENSG00000072041,Directed,40042,,,1
ENSG00000124092,ENSG00000230936,Directed,40043,,,1
ENSG00000124092,ENSG00000281460,Directed,40044,,,1
ENSG00000124092,ENSG00000280711,Directed,40045,,,1
ENSG00000124092,ENSG00000112273,Directed,40046,,,1
ENSG00000124092,ENSG00000235281,Directed,40047,,,1
ENSG00000124092,ENSG00000267790,Directed,40048,,,1
ENSG00000124092,ENSG00000227036,Directed,40049,,,1
ENSG00000124092,ENSG00000137699,Directed,40050,,,1
ENSG00000124092,ENSG00000230314,Directed,40051,,,1
ENSG00000124092,ENSG00000279739,Directed,40052,,,1
ENSG00000124092,ENSG00000282815,Directed,40053,,,1
ENSG00000124092,ENSG00000253161,Directed,40054,,,1
ENSG00000124092,ENSG00000147655,Directed,40055,,,1
ENSG00000124092,ENSG00000259727,Directed,40056,,,1
ENSG00000124092,ENSG00000197415,Directed,40057,,,1
ENSG00000124092,ENSG00000239586,Directed,40058,,,1
ENSG00000124092,ENSG00000268455,Directed,40059,,,1
ENSG00000124092,ENSG00000251609,Directed,40060,,,1
ENSG00000124092,ENSG00000203663,Directed,40061,,,1
ENSG00000124092,ENSG00000262081,Directed,40062,,,1
ENSG00000124092,ENSG00000280953,Directed,40063,,,1
ENSG00000124092,ENSG00000270196,Directed,40064,,,1
ENSG00000124092,ENSG00000259281,Directed,40065,,,1
ENSG00000124092,ENSG00000185792,Directed,40066,,,1
ENSG00000124092,ENSG00000234119,Directed,40067,,,1
ENSG00000124092,ENSG00000168509,Directed,40068,,,1
ENSG00000124092,ENSG00000233395,Directed,40069,,,1
ENSG00000124092,ENSG00000078295,Directed,40070,,,1
ENSG00000124092,ENSG00000177464,Directed,40071,,,1
ENSG00000124092,ENSG00000105357,Directed,40072,,,1
ENSG00000124092,ENSG00000107984,Directed,40073,,,1
ENSG00000124092,ENSG00000236948,Directed,40074,,,1
ENSG00000124092,ENSG00000103742,Directed,40075,,,1
ENSG00000124092,ENSG00000248529,Directed,40076,,,1
ENSG00000124092,ENSG00000139648,Directed,40077,,,1
ENSG00000124092,ENSG00000215452,Directed,40078,,,1
ENSG00000124092,ENSG00000182111,Directed,40079,,,1
ENSG00000124092,ENSG00000125999,Directed,40080,,,1
ENSG00000124092,ENSG00000248853,Directed,40081,,,1
ENSG00000124092,ENSG00000007171,Directed,40082,,,1
ENSG00000124092,ENSG00000230023,Directed,40083,,,1
ENSG00000124092,ENSG00000250249,Directed,40084,,,1
ENSG00000124092,ENSG00000124440,Directed,40085,,,1
ENSG00000124092,ENSG00000128253,Directed,40086,,,1
ENSG00000124092,ENSG00000205445,Directed,40087,,,1
ENSG00000124092,ENSG00000213730,Directed,40088,,,1
ENSG00000124092,ENSG00000227011,Directed,40089,,,1
ENSG00000124092,ENSG00000136928,Directed,40090,,,1
ENSG00000124092,ENSG00000118946,Directed,40091,,,1
ENSG00000124092,ENSG00000279721,Directed,40092,,,1
ENSG00000124092,ENSG00000266850,Directed,40093,,,1
ENSG00000124092,ENSG00000225106,Directed,40094,,,1
ENSG00000124092,ENSG00000166924,Directed,40095,,,1
ENSG00000124092,ENSG00000239699,Directed,40096,,,1
ENSG00000124092,ENSG00000198216,Directed,40097,,,1
ENSG00000124092,ENSG00000259637,Directed,40098,,,1
ENSG00000124092,ENSG00000236283,Directed,40099,,,1
ENSG00000124092,ENSG00000154080,Directed,40100,,,1
ENSG00000124092,ENSG00000109272,Directed,40101,,,1
ENSG00000124092,ENSG00000264515,Directed,40102,,,1
ENSG00000124092,ENSG00000248210,Directed,40103,,,1
ENSG00000124092,ENSG00000244738,Directed,40104,,,1
ENSG00000124092,ENSG00000237612,Directed,40105,,,1
ENSG00000124092,ENSG00000185742,Directed,40106,,,1
ENSG00000124092,ENSG00000279840,Directed,40107,,,1
ENSG00000124092,ENSG00000268272,Directed,40108,,,1
ENSG00000124092,ENSG00000260597,Directed,40109,,,1
ENSG00000124092,ENSG00000149596,Directed,40110,,,1
ENSG00000124092,ENSG00000164600,Directed,40111,,,1
ENSG00000124092,ENSG00000227269,Directed,40112,,,1
ENSG00000124092,ENSG00000271687,Directed,40113,,,1
ENSG00000124092,ENSG00000094963,Directed,40114,,,1
ENSG00000124092,ENSG00000278685,Directed,40115,,,1
ENSG00000124092,ENSG00000236704,Directed,40116,,,1
ENSG00000124092,ENSG00000233039,Directed,40117,,,1
ENSG00000124092,ENSG00000235824,Directed,40118,,,1
ENSG00000124092,ENSG00000259878,Directed,40119,,,1
ENSG00000124092,ENSG00000161249,Directed,40120,,,1
ENSG00000124092,ENSG00000251396,Directed,40121,,,1
ENSG00000124092,ENSG00000034053,Directed,40122,,,1
ENSG00000124092,ENSG00000156269,Directed,40123,,,1
ENSG00000124092,ENSG00000166960,Directed,40124,,,1
ENSG00000124092,ENSG00000075043,Directed,40125,,,1
ENSG00000124092,ENSG00000125398,Directed,40126,,,1
ENSG00000124092,ENSG00000170484,Directed,40127,,,1
ENSG00000124092,ENSG00000100218,Directed,40128,,,1
ENSG00000124092,ENSG00000188153,Directed,40129,,,1
ENSG00000124092,ENSG00000277173,Directed,40130,,,1
ENSG00000124092,ENSG00000183668,Directed,40131,,,1
ENSG00000124092,ENSG00000186204,Directed,40132,,,1
ENSG00000124092,ENSG00000204603,Directed,40133,,,1
ENSG00000124092,ENSG00000196876,Directed,40134,,,1
ENSG00000124092,ENSG00000261095,Directed,40135,,,1
ENSG00000124092,ENSG00000227912,Directed,40136,,,1
ENSG00000124092,ENSG00000240720,Directed,40137,,,1
ENSG00000124092,ENSG00000179954,Directed,40138,,,1
ENSG00000124092,ENSG00000205426,Directed,40139,,,1
ENSG00000124092,ENSG00000186094,Directed,40140,,,1
ENSG00000124092,ENSG00000267709,Directed,40141,,,1
ENSG00000124092,ENSG00000236667,Directed,40142,,,1
ENSG00000124092,ENSG00000175356,Directed,40143,,,1
ENSG00000124092,ENSG00000186417,Directed,40144,,,1
ENSG00000124092,ENSG00000181291,Directed,40145,,,1
ENSG00000124092,ENSG00000198967,Directed,40146,,,1
ENSG00000124092,ENSG00000227860,Directed,40147,,,1
ENSG00000124092,ENSG00000230392,Directed,40148,,,1
ENSG00000124092,ENSG00000140538,Directed,40149,,,1
ENSG00000124092,ENSG00000279174,Directed,40150,,,1
ENSG00000124092,ENSG00000167941,Directed,40151,,,1
ENSG00000124092,ENSG00000248332,Directed,40152,,,1
ENSG00000124092,ENSG00000260746,Directed,40153,,,1
ENSG00000124092,ENSG00000119946,Directed,40154,,,1
ENSG00000124092,ENSG00000250420,Directed,40155,,,1
ENSG00000124092,ENSG00000120328,Directed,40156,,,1
ENSG00000124092,ENSG00000177234,Directed,40157,,,1
ENSG00000124092,ENSG00000260599,Directed,40158,,,1
ENSG00000124092,ENSG00000159708,Directed,40159,,,1
ENSG00000124092,ENSG00000182177,Directed,40160,,,1
ENSG00000124092,ENSG00000260440,Directed,40161,,,1
ENSG00000124092,ENSG00000230316,Directed,40162,,,1
ENSG00000124092,ENSG00000185002,Directed,40163,,,1
ENSG00000124092,ENSG00000206538,Directed,40164,,,1
ENSG00000124092,ENSG00000260161,Directed,40165,,,1
ENSG00000124092,ENSG00000253563,Directed,40166,,,1
ENSG00000124092,ENSG00000226472,Directed,40167,,,1
ENSG00000124092,ENSG00000236335,Directed,40168,,,1
ENSG00000124092,ENSG00000159899,Directed,40169,,,1
ENSG00000124092,ENSG00000183287,Directed,40170,,,1
ENSG00000124092,ENSG00000278954,Directed,40171,,,1
ENSG00000124092,ENSG00000234763,Directed,40172,,,1
